Id,University,StartDate,EndDate,GPA,OutOf,Course,Courselevel,Classification,Specialization,projects,no
12,,Jan-1935,Jan-1935,,,,HND,Second Lower,Finance,,2862
13,kenya,Sep-2008,Sep-2010,disti,,diploma in Information Technology,HND,Pass,IT-Hardware,,4879
190,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
189,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
187,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
188,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
33,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4354
30,COVICOM,Sep-2009,Sep-2010,12.56,20,COMPUTERISED ACCOUNTING,HND,Second Upper,Finance,,3183
31,COVICOM,Sep-2009,Sep-2010,12.56,20,COMPUTERISED ACCOUNTING,HND,Second Upper,Finance,,3183
38,"Moshood  Abiola Polytechnic Abeokuta, Ogun State",Mar-2008,Jan-2010,2.94,4,10,HND,Second Upper,Media,,6035
39,NIIT,Oct-2007,Aug-2010,0.5,5,Software Engineering,HND,Second Upper,IT-Software,,
43,Nigeria Law School,Nov-2006,Aug-2007,,,Bar Final,HND,Second Lower,NGO,,2446
44,Nigeria Law School,Nov-2006,Aug-2007,,,Bar Final,HND,Second Lower,NGO,,2446
51,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,993
52,,Jan-2001,Jan-2003,,,,HND,First Class,Finance,,2873
58,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
59,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
60,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
61,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
62,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
63,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
64,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
65,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
66,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
67,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
68,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
69,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
70,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
71,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
72,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
73,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
74,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
75,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
76,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
77,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
78,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
79,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
80,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
81,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
82,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
83,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
84,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
85,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
86,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
87,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
88,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
89,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
90,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
91,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
92,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
93,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
94,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
95,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
96,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
97,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
98,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
99,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
100,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
101,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
102,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
103,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
104,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
105,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
106,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
107,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3948
108,"UPTU,Lucknow",Jul-2005,Jul-2009,5901,8000,B.Tech Mechanical,HND,First Class,Engineering,,5165
109,"Yaba College of Technology, Lagos, Nigeria",Jan-1996,Dec-1998,3.25,5,Accounting,HND,Second Lower,Finance,,565
185,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
186,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
127,university of ghana,Jul-2008,Jan-2010,3.2,,social work,HND,Pass,HR,,5376
137,,Jan-1935,Aug-2008,UPPER,FOUR,MECHANICAL ENGINEERING,HND,Second Upper,Food,,2198
138,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,2198
139,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,2198
140,,Jan-1935,Aug-2008,UPPER,FOUR,MECHANICAL ENGINEERING,HND,Second Upper,Food,,2198
143,St. Augustine University of Tanzania,Aug-2002,Nov-2010,3.9,5,Advanced Diploma in Journalism,HND,Second Upper,Media,,4784
144,St. Augustine University of Tanzania,Aug-2002,Nov-2010,3.9,5,Advanced Diploma in Journalism,HND,Second Upper,Media,,4784
145,St. Augustine University of Tanzania,Aug-2002,Nov-2010,3.9,5,Advanced Diploma in Journalism,HND,Second Upper,Media,,4784
149,"the polytechnic,Ibadan",Mar-2003,Jun-2005,3.24,5,Estate Management,HND,Second Lower,Real Estate,,777
148,"the polytechnic,Ibadan",Mar-2003,Jun-2005,3.24,5,Estate Management,HND,Second Lower,Real Estate,,777
160,,Jan-1935,Jan-1935,,,,HND,First Class,HR,,1312
181,BLANTYRE BUSINESS COLLEGE / PACT COLLEGE,Jan-2004,Dec-2004,CREDI,DIPLO,CLEARING AND SHIPPING MANAGEMENET/ BUSINESS MANAGEMENT,HND,First Class,Secreatry,,1786
180,,Jan-1935,Jan-1935,,,,HND,Second Upper,Banking,,1335
191,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
192,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
193,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
194,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
195,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
196,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
197,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
198,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
199,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4120
223,Federal Polytechnic Offa,Dec-2001,Dec-2003,3.42,4,Banking and finance,HND,Second Upper,Banking,,4283
265,akwa ibom state polytechnic ikot osura,Jan-2000,Jan-2003,lower,above,business administration,HND,Second Lower,Consulting,,370
264,akwa ibom state polytechnic ikot osura,Jan-2000,Jan-2003,lower,above,business administration,HND,Second Lower,Consulting,,370
263,akwa ibom state polytechnic ikot osura,Jan-2000,Jan-2003,lower,above,business administration,HND,Second Lower,Consulting,,370
262,ISP/Bukavu,Sep-1996,Sep-1998,Under,,English and African culture,HND,First Class,Education,,2252
261,KWARA STATE POLYTECHNIC ILORIN,Oct-2006,Dec-2008,3,4,ACCOUNTING,HND,Second Upper,Finance,,5986
257,"Moshood Abiola Polytechnic, Ogun state, Nigeria",Jun-2002,Mar-2009,3.05,3.05,Accounting,HND,Second Upper,Finance,,3011
389,NATIONAL INSTITUTE OF INFORMATION TECHNOLOGY,Apr-2005,Apr-2007,3.2,,HONORS DIPLOMA IN NETWORK ENGINEERING,HND,First Class,IT-Hardware,,4491
272,Koforidua Polytechnic,Oct-2002,Aug-2005,3.5,3.75,Purchasing and supply,HND,Second Upper,Logistics,,5549
274,"OSUN STATE POLYTECHNIC,IREE",May-2006,Jan-2008,,2.85,ACCOUNTING,HND,Second Lower,Finance,,2460
275,Ladoke Akintola University of Technology Ogbomoso Oyo state Nigeia,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,3282
289,Jimma University,Sep-1986,Sep-1993,3.41,,Medicine,HND,First Class,Medical,,3012
290,Addis Ababa University,Jan-2001,Jul-2004,,78%,pediatrics and child health,HND,First Class,Medical,,3012
291,Tel Aviv University,Oct-2008,Sep-2009,,,Neonatology,HND,First Class,Medical,,3012
292,Insitut SupÃ©rieur de Commerce et de Management,Oct-2006,Jul-2008,15,20,,HND,First Class,Logistics,,3813
310,"OSUN-STATE POLYTECHNIC,IREE,NIGERIAN",Mar-2002,Apr-2004,3.37,,BUSINESS ADMINISTRATION,HND,Second Upper,Marketing,,1669
327,"The Federal Polytechnics, Ado",Mar-2003,Apr-2005,Upper,Upper,Accounting,HND,Second Upper,Finance,,6146
328,africa beza college,Oct-2004,Oct-2007,85%,,Diploma,HND,First Class,IT-Hardware,,3340
334,Sunyani Polytechnic,Nov-2000,Aug-2003,,,Ghana Accounting Technician,HND,First Class,Finance,,1834
358,"Takoradi Polytechnic, Ghana",Nov-1998,May-2002,,,Secretaryship & Management Studies,HND,Second Upper,Secreatry,,5561
361,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4552
362,,Jan-1935,Jan-1935,,,,HND,First Class,Finance,,4552
368,"Regional Maritime University, Ghana",Aug-2008,Sep-2010,3.76,4,Ports and Shipping Management,HND,First Class,Maritime,,1076
380,Addis Ababa University College of Commerce,Sep-2007,Jul-2010,2.79,2.79,,HND,First Class,NGO,,5570
401,,Jan-1935,Jan-1935,,,,HND,First Class,NGO,,5540
403,"VAAl University of Technology, South Africa",Jul-2012,Dec-2012,,,,HND,Third Class,Engineering,,3425
405,University Of Port Harcourt,Jun-1941,Apr-1948,2,3,N/A,HND,First class,Finance,,
491,"Moshood Abiola Polytechnic,Abeokuta",Mar-1993,Dec-1995,2.87,4,Business Administration,HND,Second class lower,Finance,,5334
408,YABA COLLEGE OF TECHNOLOGY YABA LAGOS,Mar-2008,Oct-2010,2.65,4,ELECTRICAL ELECTRONICS,HND,Second class lower,Engineering,,1470
412,polytechnic,Jan-2001,Oct-2007,2.74,3.5,accounting,HND,Second class lower,Finance,,1974
415,NIL,-,-,NIL,NIL,NIL,HND,First class,Finance,,3943
420,"NUHU BAMALLI POLYTECHNIC, ZARIA",Jan-2002,Oct-2006,3.14,48,SECRETARIAL ADMINISTRATION,HND,Second class upper,Secreatry,,1088
421,HND IN ENGINEERING,Nov-2000,Sep-2002,3.06,4,CHEMICAL ENGINEERING,HND,Second class upper,Production,,257
422,the polytechnic of ibadan,-2002,-2008,3.2,5,accountancy,HND,Third class,Finance,,4658
791,"The Polytechnic, Ibadan",Mar-2003,Jun-2005,3.24,4,Estate Management,HND,Second class lower,Real Estate,,2631
435,Federal Polytechinc offa ,Jan-2000,Dec-2006,3.26,5,Computer science,HND,Second class upper,IT-Project,,4989
444,"The Polytechnic,Ibadan",Mar-1988,Jun-2000,3.51,4,Insurance,HND,Second class upper,Marketing,,2255
448,Polytechnic,-1994,-1998,nil,nil,General Electricals,HND,Pass,Real Estate,,4525
453,Federal Polytechnic Bida,Mar-1996,Feb-2002,3.156,4,Accounting,HND,Second class upper,Finance,,1628
461,"Federal Polytechnic, Auchi",Oct-2006,Dec-2009,3.37,4,Electrical/ Electronics Engineering (Power Option),HND,Second class upper,Production,,393
465,federal polytechnic bida,Jan-2001,Apr-2007,2.6,3,business administration and management,HND,Second class lower,Logistics,,5360
466,UNIVERSITY OF SWAZILAND,Aug-1990,May-1993,75,100,ACCOUNTING,HND,Second class upper,Finance,,5048
469,Cheikh Anta DIOP,Oct-2004,Jul-2004,DEUG,DEUG,Comptabilité,HND,First class,Finance,,4662
480,yaba college of technology,Sep-2006,Dec-2008,3.06,4,industrial maintenance engineering,HND,Second class upper,Production,,5575
482,yaba college of technology yaba lagos,Sep-1996,Aug-1999,2.75,4,food technology,HND,Second class lower,Food,,6213
483,Rivers state polytecnic bori,Jan-2003,Jul-2005,2.48,4,computer science,HND,Third class,IT-Hardware,,3182
488,"Institute of Management and Technology (I.M.T) Enugu, Enugu State.",Sep-1995,Dec-1999,2.98,4,Mechanical Engineering,HND,Second class lower,Engineering,,3110
496,"FEDERAL POLYTECHNIC OFFA, KWARA STATE. NIGERIA",Jan-2005,Dec-2006,3.23,3.5,ACCOUNTING,HND,First class,Finance,,6122
510,yaba college of technology,Nov-1999,Dec-2002,2.54,4,electrical/electronics engineering,HND,Second class lower,Engineering,,228
513,University of Port harcourt,Mar-1941,Mar-1941,12,1,Petrol Chemical Engineering,HND,First class,Finance,,
612,The polyechnic ibadan,Sep-1995,Sep-2010,3.98,5,Quantity surveying,HND,Second class upper,Construction,,5017
519,Rivers State Polytechnic Bori,Nov-2003,Oct-2008,3.46,4,Mechanical Engineering,HND,Second class upper,Engineering,,3122
529,"INSTITUTE  OF MANAGEMENT AND TECHN- OLOGY ,IMT,ENUGU,ENUGU STATE",Oct-2005,Nov-2007,2.7,3,Mass Communication,HND,Second class lower,Media,,4269
534,NIIT Port Harcourt,Feb-2007,Dec-2010,2.8,4,Software Engineering,HND,Second class lower,IT-Software,,5535
535,Academy De Dakar (The Talent Center),Feb-2008,Sep-2009,good,best,"Multimedia Marketing- Certificate level Graphic Designing (Photoshop, web Designing & Corel Draw) – ",HND,Second class upper,Architecture,,716
540,Yaba College of Technology,-,-,2.75,4,Food Technology,HND,Second class lower,Food,,6213
541,Yaba College of Technology,-,-,2.75,4,Food Technology,HND,Second class lower,Food,,6213
543,zambia institute of management,Jul-1998,Dec-1999,2,3.5,management of information systems,HND,Pass,IT-Software,,3363
545,"Yaba college of technology,  Yaba Lagos",Aug-2001,Sep-2003,8,200,Electrical/electronics Engineering,HND,First class,Travel,,2288
546,shashemene health science college,Oct-2007,Jun-2012,3,4,enviromental health,HND,First class,NGO,,1591
551,no,Nov-2011,Jan-2015,no,no,none,HND,First class,Advertising,,5433
554,"akanu ibiam fed. poly unwana afikpo,ebonyi state.",Oct-2006,Nov-2011,3.01,4,mechanical engineering technology,HND,Second class upper,Engineering,,5049
560,"Federal Polytechnic, Nekede, Owerri. Imo State. ",Jan-2003,Mar-2006,2.44,4,Elect/ Elect. Engineering (Telecoms Option),HND,Pass,Telecoms,,1912
567,Lagos state polythecnic Isolo Lagos,Jul-2003,Aug-2005,2.7+,4,Accountancy,HND,Second class upper,Finance,,5056
568,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Finance,,5056
569,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Medical,,5056
570,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Medical,,5056
571,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Medical,,5056
572,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Medical,,5056
573,Nigerian Army School of Medical Sciences,Jan-1991,Feb-1995,3.4,4,Dental Technology,HND,Second class upper,Medical,,5056
575,Takoradi polytechnic,Sep-2007,May-2010,2.85,5,Accounting,HND,Second class lower,Finance,,4574
576,Takoradi polytechnic,Sep-2007,May-2010,2.85,5,Accounting,HND,Second class lower,Finance,,4574
583,Ambrose Alli University Ekpoma.,Feb-1999,Mar-2005,3.17,5,Mechanical Engineering,HND,Second class lower,Site Engineering,,644
589,"Lagos State Polytechnic, Ikorodu, Lagos",Nov-2007,Dec-2010,3.15,4,ELECTRICAL/ELECRONICS ENGINEERING,HND,Second class upper,Telecoms,,3332
590,The WorkStation ,Dec-1999,Jan-2000,3.4,3.3,Introduction To Computer  ,HND,First class,IT-Hardware,,2814
591,Tanzania Computer Engineering Training Center,Nov-2000,Jan-2001,4,3.5,PC- Publisher ,HND,First class,IT-Hardware,,2814
592,Simba Technology (T) Ltd,Feb-2004,Jul-2004,4,3.5,PC- Technician,HND,First class,IT-Hardware,,2814
596,Tumaini University ,Jan-2010,Jan-2012,3.4,2.5,Information Technology,HND,Second class lower,IT-Hardware,,2814
595,Jetking Rajkot ( India),Aug-2007,Feb-2008,3.4,2.5,Jetking Certified Hardware & Networking Professional ( Premium),HND,First class,IT-Hardware,,2814
601,Jimma University,Sep-1986,Sep-1993,3.4,4,Medicine,HND,First class,Medical,,2585
613,The polyechnic ibadan,Sep-1995,Sep-2010,3.98,5,Quantity surveying,HND,Second class upper,Construction,,5017
628,university of nigeria nsukka,Sep-1995,Feb-2000,3.86,4,public administration,HND,First class,HR,,2915
630,kyambogo university kampala,Oct-2004,Oct-2006,4.17,3.72,Diploma in secritarial science,HND,Second class lower,Secreatry,,4293
631,kyambogo university kampala,Sep-2004,Sep-2006,4.17,3.72,Diploma in secritarial science,HND,Second class lower,Secreatry,,4293
637,Kumasi Polytechnic ,Feb-2002,Aug-2005,6,8,Purchasing and supply,HND,First class,Marketing,,3334
638,Kumasi Polytechnic ,Feb-2002,Aug-2005,6,8,Purchasing and supply,HND,First class,Marketing,,3334
641,Lagos City Polytechnic,Jan-2008,Oct-2010,3.38,4,Electrical Electronics Engineering Technology,HND,Second class upper,Engineering,,2427
656,DIploma In Library and Information Studies,Aug-2008,May-2010,3.4,5,Library and Information Studies,HND,Second class upper,Secreatry,,4968
657,DIploma In Library and Information Studies,Aug-2008,May-2010,3.4,5,Library and Information Studies,HND,Second class upper,Management,,4968
660,NIIT,Feb-2008,Jun-2011,4,5.5,NETWORKING ENGINEERING,HND,Second class upper,IT-Hardware,,4379
666,REGIONAL MARITIME UNIVERSITY OF GHANA,Jan-2009,Apr-2009,150,150,MANDATORY ( STCW 95 ),HND,First class,Maritime,,1072
676,"Rufus Giwa Polytechnic, Owo, Ondo State, Nigeria.",Feb-2001,Aug-2008,3.3,4,Electrical/Electronics,HND,Second class upper,Telecoms,,719
678,"KANO STATE POLYTACHNIC, KANO",Jul-2007,Jul-2008,2.67,4,BISUNESS ADMIN/MANAGEMENT,HND,Second class lower,Marketing,,4422
683,"imt,enugu",Dec-2004,Dec-2009,3.05,4,elect/elect.engr.,HND,Second class upper,Engineering,,5748
691,"Osun state polytechnic, iree",Mar-2000,Apr-2005,3.15,4,Business admin & mgt,HND,Second class upper,Marketing,,5716
692,"Osun state polytechnic, iree",Mar-2000,Apr-2005,3.15,4,Business admin & mgt,HND,Second class upper,Marketing,,5716
693,Institute Of Management And Technology Enugu,Sep-2002,Sep-2004,2.2,4,Accountancy,HND,Second Class Upper,Finance,,3560
698,Institute of Management and Technology IMT Enugu ,Nov-2008,Oct-2010,3.38,3.38,Business Admin and management,HND,Second class upper,Finance,,5901
701,"Lagos State Polytechnics, Ikorodu, Lagos",Sep-2006,Sep-2009,3.62,4,Computer Science,HND,First class,IT-Software,,5491
705,"Federal Polytehnic, Ede, Osun State.",Sep-2010,Sep-2010,2.76,4,Business Admin. & Mgt.,HND,Second class lower,Consulting,,4483
706,BENUE STATE POLYTECHNIC UGBOKOLO,Feb-2008,Oct-2011,275,400,ACCOUNTANCY ,HND,Second class lower,Finance,,4475
707,"Rufus Giwa Polytechnic, Owo, Ondo State.",Feb-2006,Aug-2008,3.38,4,Business Administration and Management,HND,Second class upper,Travel,,3595
716,BENUE STATE POLYTECHNIC UGBOKOLO,Mar-2009,Oct-2010,275,400,ACCOUNTANCY,HND,Second class lower,Finance,,5478
727,The polytechnic ibadan,Mar-1995,May-2000,3.06,5,electrical-electronics engineering,HND,Second class lower,Engineering,,6006
728,federal polytechnic oko Anambra state,Mar-1999,Oct-2004,3.26,4,architecture,HND,First class,Architecture,,438
731,"University of Calabar Cross, Rivers State, Nigeria",Nov-1986,Oct-1988,3.07,5,Accountancy,HND,Second class lower,Finance,,3596
733,lagos state polytechnic,May-2005,Sep-2007,2.36,4,accountancy,HND,Second class lower,Finance,,388
742,"MOSHOOD ABIOLA POLYTECHNIC, OJERE,OGUN STATE",Jun-2005,Jul-2007,2.78,2.78,ACCOUNTANCY,HND,Second class lower,Finance,,2926
749,The polytechnic Ibadan,Nov-2001,Aug-2010,lower,none,Mechanical Engineering,HND,Second class lower,Production,,1527
753,"Auchi Polytechnic, Auchi.",Feb-2004,Sep-2010,2.96,4,Business Adminisration and Management,HND,Second class lower,Consulting,,1207
756,FEDERAL POLYTECHNIC NEKEDE OWERRI,Aug-1998,Oct-2003,3.08,4,ACCOUNTANCY,HND,Second class upper,Finance,,4812
760,Osun State College of Technology,Mar-2000,Sep-2006,3.23,3.5,Electrical and Electrical Engineering,HND,Second class upper,Production,,4980
771,OSUN STATE POLYTECHNIC IREE,Feb-2003,Aug-2008,2.97,3,COMPUTER ENGINEERING,HND,Second class lower,IT-Hardware,,4653
783,OSUN STATE COLLEGE OF TECHNOLOGY,Jan-1997,Dec-2002,3.2,5,ACCOUNTING,HND,Second class lower,Finance,,4756
787,"Lagos State Polytechnic,Isolo",Feb-2009,Nov-2012,2.55,5,Marketing,HND,Second class lower,IT-Hardware,,4705
792,FEDERAL POLYTECHNIC NEKEDE OWERRI,Oct-1998,Oct-2003,3.18,4,ACCOUNTANCY,HND,Second class upper,Finance,,4812
794,"Federal Polytechnics Oko, Anambra State",Nov-2009,Nov-2011,2.95,4,Electrical Electronic Engineering,HND,Second class lower,Engineering,,275
797,The Institute Of Chartered Accountants Of Nigeria,-,-,A,4,Accounting,HND,First class,Finance,,3638
