State,Country,DOB,Sex,MaritalStatus,RegDate,advertmeans,yr_exp,no,Experience,Specialization,Courselevel
NULL,NULL,,NULL,NULL,2014-10-25 00:00:00,NAN,0,6093,0,Finance,HND
NULL,NULL,,NULL,NULL,2014-10-25 00:00:00,NAN,0,1394,0,Finance,HND
Imo,Nigeria,,NULL,NULL,2014-10-25 00:00:00,Facebook,0,1747,0,Finance,HND
NULL,NULL,,NULL,NULL,2014-10-25 00:00:00,NAN,0,3753,0,Finance,HND
rivers state,Nigeria,,NULL,NULL,2014-10-25 00:00:00,Facebook,0,3700,0,Finance,HND
NULL,NULL,,NULL,NULL,2014-10-25 00:00:00,NAN,0,6098,0,Finance,HND
Edo,Nigeria,,NULL,NULL,2014-10-26 00:00:00,Google search,0,4925,1,Engineering,Msc
Rivers State,Nigeria,,NULL,NULL,2014-10-26 00:00:00,Career Fairs,0,4364,0,Engineering,Msc
rivers,Nigeria,,NULL,NULL,2014-10-26 00:00:00,Google search,0,3963,0,Engineering,Msc
Rivers,Nigeria,,NULL,NULL,2014-10-26 00:00:00,Careergong marketer,0,480,0,Engineering,Msc
Ondo,Nigeria,30,Male,NULL,2014-10-27 00:00:00,Jobs Fairs,0,5524,0,Engineering,Msc
Imo,Nigeria,,NULL,NULL,2014-10-27 00:00:00,Telephon,0,6223,0,Engineering,Msc
Delta State,Nigeria,31,Male,NULL,2014-10-27 00:00:00,Google search,0,3536,0,Engineering,Msc
Rivers State Nigeria,Nigeria,,NULL,NULL,2014-10-27 00:00:00,Google search,0,5250,0,Engineering,Msc
Uyo,NULL,50,Male,NULL,2014-10-27 00:00:00,Facebook,0,5591,0,Engineering,Msc
rivers ,Nigeria,42,Male,NULL,2014-10-27 00:00:00,Google search,0,5111,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2014-10-28 00:00:00,NAN,0,5672,0,Engineering,Msc
Rivers State,Nigeria,,NULL,NULL,2014-10-28 00:00:00,Google search,0,182,0,Engineering,Msc
edo,Nigeria,,NULL,NULL,2014-10-28 00:00:00,Email,0,5676,0,Engineering,Msc
Nnewi,NULL,27,Female,NULL,2014-10-28 00:00:00,Facebook,0,5582,0,Engineering,Msc
Rivers State,Nigeria,31,Female,NULL,2014-10-28 00:00:00,Facebook,0,157,1,Consulting,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-10-28 00:00:00,A friend,0,3156,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2014-10-28 00:00:00,NAN,0,3625,0,Consulting,Bsc
River State,Nigeria,24,Male,Single,2014-10-28 00:00:00,Facebook,0,1986,4,Finance,Bsc
,NULL,38,Male,NULL,2014-10-28 00:00:00,Facebook,0,2908,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-10-28 00:00:00,NAN,0,341,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-10-28 00:00:00,NAN,0,4063,0,Finance,Bsc
Rivers,NULL,35,Female,NULL,2014-10-28 00:00:00,Careergong marketer,0,1178,0,Finance,Bsc
delta,Nigeria,,NULL,NULL,2014-10-28 00:00:00,Facebook,0,1990,0,Finance,Bsc
Rivers,Nigeria,34,Male,Single,2014-10-28 00:00:00,Facebook,0,938,0,Engineering,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-10-28 00:00:00,Google search,0,5812,0,Engineering,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-10-29 00:00:00,Jobs Fairs,0,406,11,Banking,Bsc
NULL,Nigeria,53,Male,NULL,2014-10-29 00:00:00,,0,2563,0,Banking,Bsc
NULL,Nigeria,53,Male,NULL,2014-10-29 00:00:00,,0,1504,0,Banking,Bsc
RIVERS,Nigeria,,NULL,NULL,2014-10-29 00:00:00,Radio,0,5668,0,Banking,Bsc
RVERS,Nigeria,33,Male,NULL,2014-10-29 00:00:00,Google search,0,5966,0,Banking,Bsc
Rivers,Nigeria,27,Female,NULL,2014-10-29 00:00:00,Careergong marketer,0,2715,0,Banking,Bsc
NULL,NULL,,NULL,NULL,2014-10-29 00:00:00,NAN,0,1321,0,Banking,Bsc
NULL,NULL,,NULL,NULL,2014-10-29 00:00:00,NAN,0,830,4,IT-Hardware,B.Eng
Rivers,Nigeria,,NULL,NULL,2014-10-29 00:00:00,Google search,0,4508,0,IT-Hardware,B.Eng
RIVERS STATE,Nigeria,,NULL,NULL,2014-10-29 00:00:00,Google search,0,865,0,IT-Hardware,B.Eng
Rivers State,Nigeria,34,Male,Single,2014-10-29 00:00:00,Google search,0,2891,0,Oil &amp; Gas,B.Eng
Edo,Nigeria,35,Female,NULL,2014-10-29 00:00:00,A friend,0,3461,0,Oil &amp; Gas,B.Eng
Edo,NULL,35,Male,NULL,2014-10-29 00:00:00,Google ads,0,1955,0,Oil &amp; Gas,B.Eng
Akwa-Ibom,Nigeria,34,Female,Married,2014-10-29 00:00:00,NAN,0,2455,3,Finance,HND
Lagos,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Google search,0,5363,2,Logistics,HND
delta,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Google search,0,989,0,Logistics,HND
RIVERS,Nigeria,31,Male,NULL,2014-10-30 00:00:00,Careergong marketer,0,1073,0,Logistics,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,5647,0,Logistics,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,3719,0,Logistics,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,1256,0,Logistics,HND
RIVERS,Nigeria,,NULL,NULL,2014-10-30 00:00:00,A friend,0,5015,0,Logistics,HND
rivers,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Google search,0,5785,0,Logistics,HND
River state,Nigeria,,NULL,NULL,2014-10-30 00:00:00,A friend,0,4122,0,Logistics,HND
lagos,Nigeria,28,Male,Single,2014-10-30 00:00:00,Google search,0,5731,0,Engineering,HND
Rivers State,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Google search,0,5099,0,Engineering,HND
rivers,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Church,0,3957,0,Engineering,HND
Rivers,Nigeria,31,Male,NULL,2014-10-30 00:00:00,Google ads,0,2838,0,Engineering,HND
rivers,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Facebook,0,5865,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,5085,0,Engineering,HND
Rivers,Nigeria,,NULL,NULL,2014-10-30 00:00:00,Poster at Cyber Cafe,0,1577,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,3829,0,Engineering,HND
RIVERS,Nigeria,36,Male,Married,2014-10-30 00:00:00,NAN,0,3835,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,3966,0,Engineering,HND
Adamawa,NULL,33,Male,NULL,2014-10-30 00:00:00,Facebook,0,1043,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-30 00:00:00,NAN,0,2554,0,Engineering,HND
NULL,Nigeria,31,Male,NULL,2014-10-30 00:00:00,,0,4627,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-31 00:00:00,NAN,0,2904,0,Engineering,HND
Rivers State,Nigeria,,NULL,NULL,2014-10-31 00:00:00,Poster on streets,0,978,0,Engineering,HND
NULL,NULL,,NULL,NULL,2014-10-31 00:00:00,NAN,0,3180,0,Engineering,HND
Rivers State,Nigeria,,NULL,NULL,2014-10-31 00:00:00,Radio,0,903,0,Engineering,HND
Rivers,Nigeria,36,Male,NULL,2014-10-31 00:00:00,Newspaper article,0,4861,1,Consulting,Bsc
delta,Nigeria,32,Male,Single,2014-10-31 00:00:00,Newspaper article,0,1620,3,Finance,Bsc
rivers state,Nigeria,,NULL,NULL,2014-10-31 00:00:00,Email,0,4032,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-10-31 00:00:00,NAN,0,4027,1,IT-Hardware,HND
delta,Nigeria,,NULL,NULL,2014-10-31 00:00:00,A friend,0,1239,0,IT-Hardware,HND
Rivers State,Nigeria,,NULL,NULL,2014-10-31 00:00:00,A friend,0,2593,0,IT-Hardware,HND
NULL,NULL,,NULL,NULL,2014-10-31 00:00:00,NAN,0,1778,0,IT-Hardware,HND
Abia,Nigeria,,NULL,NULL,2014-10-31 00:00:00,Google search,0,5632,0,IT-Hardware,HND
Delta,Nigeria,27,Male,NULL,2014-10-31 00:00:00,Facebook,0,4252,0,IT-Hardware,HND
NULL,NULL,,NULL,NULL,2014-10-31 00:00:00,NAN,0,2547,0,IT-Hardware,HND
Rivers State,Nigeria,33,Male,Single,2014-10-31 00:00:00,A friend,0,2566,1,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-01 00:00:00,Facebook,0,2207,0,Finance,Bsc
RIVERS,Nigeria,,NULL,NULL,2014-11-01 00:00:00,Email,0,843,0,Finance,Bsc
rivers,Nigeria,24,Male,NULL,2014-11-01 00:00:00,Facebook,0,484,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-11-01 00:00:00,NAN,0,4537,0,Finance,Bsc
Rivers,Nigeria,33,Male,NULL,2014-11-01 00:00:00,Email,0,5235,0,Finance,Bsc
rivers state,Nigeria,34,Male,NULL,2014-11-01 00:00:00,Careergong marketer,0,4259,0,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-02 00:00:00,Facebook,0,2059,0,Finance,Bsc
Enugu State,Nigeria,,NULL,NULL,2014-11-02 00:00:00,A friend,0,1289,0,Finance,Bsc
bayelsa,Nigeria,,NULL,NULL,2014-11-02 00:00:00,Google search,0,5690,0,Finance,Bsc
edo,Nigeria,,NULL,NULL,2014-11-02 00:00:00,Google search,0,1473,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-11-02 00:00:00,NAN,0,2269,0,Finance,Bsc
Edo,Nigeria,,NULL,NULL,2014-11-03 00:00:00,Google search,0,2443,0,Finance,Bsc
River state,Nigeria,,NULL,NULL,2014-11-03 00:00:00,A friend,0,4346,0,Finance,Bsc
rivers,Nigeria,,NULL,NULL,2014-11-03 00:00:00,Google search,0,2921,0,Finance,Bsc
rivers state,Canada,,NULL,NULL,2014-11-03 00:00:00,Google search,0,782,0,Finance,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-03 00:00:00,A friend,0,5348,0,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-03 00:00:00,Email,0,657,0,Finance,Bsc
Rivers,Nigeria,28,Female,NULL,2014-11-03 00:00:00,Careergong marketer,0,2760,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-11-03 00:00:00,NAN,0,3714,0,Finance,Bsc
Delta,Nigeria,37,Female,NULL,2014-11-03 00:00:00,Careergong marketer,0,4314,0,Finance,Bsc
RIVERS STATE,Nigeria,34,Male,Single,2014-11-03 00:00:00,A friend,0,2829,0,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-03 00:00:00,SMS,0,1014,0,Finance,Bsc
Lagos,Nigeria,28,Male,Single,2014-11-03 00:00:00,NAN,0,1434,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-11-04 00:00:00,NAN,0,4181,0,Real Estate,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Jobs Fairs,0,5026,0,Real Estate,Bsc
lagos,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Google search,0,3562,0,Real Estate,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Email,0,6182,0,Real Estate,Bsc
Akwa Ibom State,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Facebook,0,1698,0,Real Estate,Bsc
Rivers state,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Google search,0,5288,0,Real Estate,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Email,0,4481,0,Real Estate,Bsc
Rivers state,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Google search,0,1039,0,Real Estate,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-04 00:00:00,Google ads,0,4436,0,Real Estate,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Careergong marketer,0,887,0,Real Estate,Bsc
niger state,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Facebook,0,3825,0,Real Estate,Bsc
Rivers State,Nigeria,31,Female,Single,2014-11-05 00:00:00,Career Fairs,0,4698,2,Finance,Bsc
Rivers State ,Nigeria,33,Male,NULL,2014-11-05 00:00:00,Careergong marketer,0,1782,0,Finance,Bsc
RIVERS,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Google ads,0,4795,0,Finance,Bsc
rivers state,Nigeria,33,Male,NULL,2014-11-05 00:00:00,Careergong marketer,0,4511,0,Finance,Bsc
"Ibadan, Nigeria",NULL,26,Male,NULL,2014-11-05 00:00:00,Facebook,0,4982,0,Finance,Bsc
rivers,Nigeria,27,Male,Single,2014-11-05 00:00:00,Referral,0,6120,2,Marketing,Bsc
NULL,NULL,,NULL,NULL,2014-11-05 00:00:00,NAN,0,5157,0,Marketing,Bsc
Bayelsa State,Nigeria,34,Female,NULL,2014-11-05 00:00:00,Career Fairs,0,5771,0,Marketing,Bsc
NULL,NULL,,NULL,NULL,2014-11-05 00:00:00,NAN,0,1676,0,Marketing,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-05 00:00:00,A friend,0,3688,0,Marketing,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-05 00:00:00,A friend,0,1176,0,Marketing,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-05 00:00:00,A friend,0,5116,0,Marketing,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Radio,0,3842,0,Marketing,Bsc
lagos,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Career Fairs,0,4735,0,Marketing,Bsc
Rivers,NULL,25,Female,NULL,2014-11-05 00:00:00,Google search,0,5822,0,Marketing,Bsc
Rivers,Nigeria,32,Male,NULL,2014-11-05 00:00:00,Poster at training facilities,0,1052,0,Marketing,Bsc
Lagos,Nigeria,32,Male,NULL,2014-11-05 00:00:00,A friend,0,3437,0,Marketing,Bsc
LAGOS,Nigeria,30,Male,NULL,2014-11-05 00:00:00,Jobs Fairs,0,1739,0,Marketing,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-05 00:00:00,A friend,0,3547,0,Marketing,Bsc
Lagos,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Google search,0,1725,0,Marketing,Bsc
NULL,NULL,,NULL,NULL,2014-11-05 00:00:00,NAN,0,5409,0,Marketing,Bsc
Rivers,NULL,27,Male,NULL,2014-11-05 00:00:00,Facebook,0,1702,0,Marketing,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-05 00:00:00,Career Fairs,0,3967,0,Marketing,Bsc
Rivers State,Nigeria,32,Male,NULL,2014-11-06 00:00:00,Referral,0,1179,0,Marketing,Bsc
Edo state,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Google search,0,4397,0,Marketing,Bsc
River state,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Radio,0,2393,0,Marketing,Bsc
lagos,Nigeria,37,Male,Married,2014-11-06 00:00:00,,0,2374,4,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-06 00:00:00,A friend,0,3380,0,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Facebook,0,6058,0,Finance,Bsc
Rvers ,Nigeria,,NULL,NULL,2014-11-06 00:00:00,A friend,0,5728,0,Finance,Bsc
Cross River,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Referral,0,3882,0,Finance,Bsc
rivers state,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Google search,0,546,1,Banking,B.Tech
Delta State,Nigeria,30,Male,Single,2014-11-06 00:00:00,Google search,0,3902,0,Banking,B.Tech
Edo State,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Google search,0,930,0,Banking,B.Tech
NULL,NULL,,NULL,NULL,2014-11-06 00:00:00,NAN,0,5170,0,Banking,B.Tech
Rivers State,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Poster on streets,0,2718,0,Banking,B.Tech
Lagos,Nigeria,43,Male,NULL,2014-11-06 00:00:00,Google search,0,2168,0,Banking,B.Tech
Akwa ibom state,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Facebook,0,3788,0,Banking,B.Tech
Rivers State,Nigeria,,NULL,NULL,2014-11-06 00:00:00,A friend,0,4073,0,Banking,B.Tech
Rivers,Nigeria,,NULL,NULL,2014-11-06 00:00:00,Google search,0,2045,0,Banking,B.Tech
FCT,NULL,31,Male,NULL,2014-11-07 00:00:00,Careergong marketer,0,2666,0,Banking,B.Tech
Virginia,United States,31,Male,NULL,2014-11-07 00:00:00,Facebook,0,298,0,Banking,B.Tech
RIVERS STATE,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Poster on streets,0,5340,0,Banking,B.Tech
cross river state,Central African Republic,,NULL,NULL,2014-11-07 00:00:00,Facebook,0,276,0,Banking,B.Tech
Rivers,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Google search,0,4183,0,Banking,B.Tech
NULL,NULL,,NULL,NULL,2014-11-07 00:00:00,NAN,0,3247,0,Banking,B.Tech
Akwa Ibom,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Jobs Fairs,0,4371,0,Banking,B.Tech
NULL,NULL,,NULL,NULL,2014-11-07 00:00:00,NAN,0,4765,0,Banking,B.Tech
Rivers,Nigeria,28,Female,Single,2014-11-07 00:00:00,A friend,0,4223,1,Secreatry,BA
Rivers,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Google search,0,3061,0,Secreatry,BA
RIVERS STATE,Nigeria,32,Female,NULL,2014-11-07 00:00:00,A friend,0,1111,0,Secreatry,BA
RIVERS,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Google search,0,3001,0,Secreatry,BA
NULL,NULL,,NULL,NULL,2014-11-07 00:00:00,NAN,0,4956,0,Secreatry,BA
Rivers,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Facebook,0,2850,0,Secreatry,BA
rivers state,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Google search,0,688,0,Secreatry,BA
Rivers,Nigeria,,NULL,NULL,2014-11-07 00:00:00,Careergong marketer,0,5389,0,Secreatry,BA
Rivers State,Nigeria,33,Male,NULL,2014-11-07 00:00:00,A friend,0,4789,0,Secreatry,BA
Ondo State,Nigeria,30,Male,NULL,2014-11-08 00:00:00,Facebook,0,2346,0,Secreatry,BA
Lagos,Nigeria,34,Male,Single,2014-11-08 00:00:00,Facebook,0,2318,5,Site Engineering,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-08 00:00:00,Poster on streets,0,5555,0,Site Engineering,Bsc
delta,Nigeria,,NULL,NULL,2014-11-08 00:00:00,Google search,0,756,0,Site Engineering,Bsc
rivers,Nigeria,,NULL,NULL,2014-11-08 00:00:00,Google search,0,5237,0,Site Engineering,Bsc
FCT,NULL,27,Male,NULL,2014-11-08 00:00:00,Facebook,0,630,0,Site Engineering,Bsc
edo,Nigeria,31,Male,NULL,2014-11-08 00:00:00,Google search,0,4405,2,Consulting,Bsc
Imo state,Nigeria,,NULL,NULL,2014-11-08 00:00:00,Facebook,0,854,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2014-11-09 00:00:00,NAN,0,4835,0,Consulting,Bsc
Delta,Nigeria,31,Male,NULL,2014-11-09 00:00:00,Email,0,3811,0,Consulting,Bsc
Akwa Ibom State,Nigeria,,NULL,NULL,2014-11-09 00:00:00,Google search,0,2328,0,Consulting,Bsc
Akwa Ibom State,Nigeria,,NULL,NULL,2014-11-09 00:00:00,Google search,0,4024,0,Consulting,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-09 00:00:00,Facebook,0,2633,0,Consulting,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-09 00:00:00,Facebook,0,5990,0,Consulting,Bsc
FCT,Nigeria,,Male,Married,2014-11-09 00:00:00,Google ads,0,4874,0,Consulting,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-09 00:00:00,Radio,0,3988,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2014-11-09 00:00:00,NAN,0,3577,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2014-11-10 00:00:00,NAN,0,532,0,Consulting,Bsc
Rivers State,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Google search,0,221,0,Consulting,Bsc
Rivers State,Nigeria,37,Female,NULL,2014-11-10 00:00:00,Careergong marketer,0,3593,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2014-11-10 00:00:00,NAN,0,3772,1,IT-Project,B.Eng
Rivers,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Google search,0,2387,2,Banking,OND
NULL,Nigeria,33,Female,NULL,2014-11-10 00:00:00,,0,864,0,Banking,OND
Rivers,Nigeria,,NULL,NULL,2014-11-10 00:00:00,A friend,0,2515,0,Banking,OND
RIVERS STATE,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Google search,0,1203,0,Banking,OND
Rivers,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Poster on streets,0,2588,0,Banking,OND
RIVERS,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Careergong marketer,0,5850,0,Banking,OND
RIVERS,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Careergong marketer,0,5418,0,Banking,OND
NULL,NULL,,NULL,NULL,2014-11-10 00:00:00,NAN,0,1253,0,Banking,OND
Kerala,India,36,Male,NULL,2014-11-10 00:00:00,Google search,0,3911,0,Banking,OND
Lagos,Nigeria,36,Male,NULL,2014-11-10 00:00:00,Facebook,0,3087,0,Banking,OND
Cross River,NULL,45,Male,NULL,2014-11-10 00:00:00,Google search,0,3143,0,Banking,OND
AKWA IBOM,Nigeria,,NULL,NULL,2014-11-10 00:00:00,Email,0,5143,0,Banking,OND
DELTA STATE,Nigeria,25,Female,NULL,2014-11-10 00:00:00,Careergong marketer,0,2704,0,Banking,OND
ogun,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Google search,0,2691,0,Banking,OND
NULL,NULL,,NULL,NULL,2014-11-11 00:00:00,NAN,0,4485,0,Banking,OND
Delta,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Email,0,3318,0,Banking,OND
cross rive,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Facebook,0,5333,0,Banking,OND
NULL,NULL,,NULL,NULL,2014-11-11 00:00:00,NAN,0,3360,0,Banking,OND
Rivers State.,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Newspaper Ads,0,896,0,Banking,OND
RIVERS,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Radio,0,4957,0,Banking,OND
rivers,Nigeria,35,Male,NULL,2014-11-11 00:00:00,Poster on streets,0,3305,0,Banking,OND
NULL,NULL,,NULL,NULL,2014-11-11 00:00:00,NAN,0,1509,0,Banking,OND
imo,Nigeria,31,Male,NULL,2014-11-11 00:00:00,Careergong marketer,0,2280,0,Banking,OND
ondo,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Google search,0,5286,0,Banking,OND
Rivers,Nigeria,34,Male,NULL,2014-11-11 00:00:00,Conferences,0,2027,0,Banking,OND
Rivers,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Poster on streets,0,4294,0,Banking,OND
Rivers,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Google search,0,5187,0,Banking,OND
Rivers state,Nigeria,,NULL,NULL,2014-11-11 00:00:00,A friend,0,4677,0,Banking,OND
Rivers,Nigeria,32,Male,Single,2014-11-11 00:00:00,NAN,0,1520,0,Banking,OND
Rivers state,Nigeria,,NULL,NULL,2014-11-11 00:00:00,A friend,0,408,0,Banking,OND
Rivers,Nigeria,,NULL,NULL,2014-11-11 00:00:00,A friend,0,1953,0,Banking,OND
RIVERS STATE,Nigeria,,NULL,NULL,2014-11-11 00:00:00,Career Fairs,0,2093,2,Finance,Bsc
Osun,Nigeria,28,Female,NULL,2014-11-11 00:00:00,A friend,0,4453,0,Finance,Bsc
LAGOS,Nigeria,31,Female,NULL,2014-11-12 00:00:00,Google search,0,5794,0,Finance,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Radio,0,1200,0,Finance,Bsc
rivers,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Facebook,0,2768,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2014-11-12 00:00:00,NAN,0,1688,3,Logistics,Bsc
rivers state,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Radio,0,4689,0,Logistics,Bsc
NULL,NULL,,NULL,NULL,2014-11-12 00:00:00,NAN,0,5006,0,Logistics,Bsc
Delta,NULL,37,Male,NULL,2014-11-12 00:00:00,Facebook,0,2379,0,Logistics,Bsc
rivers state,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Email,0,4387,0,Logistics,Bsc
rivers state,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Google ads,0,4335,0,Logistics,Bsc
River,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Facebook,0,3652,0,Logistics,Bsc
River,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Facebook,0,2741,0,Logistics,Bsc
rivers,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Jobs Fairs,0,3735,1,Food,Bsc
Rivers State,Nigeria,35,Male,NULL,2014-11-12 00:00:00,Poster on streets,0,3469,0,Food,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Poster on streets,0,2538,0,Food,Bsc
Rivers State,Nigeria,39,Female,NULL,2014-11-12 00:00:00,A friend,0,4091,0,Food,Bsc
Rivers,Nigeria,,NULL,NULL,2014-11-12 00:00:00,A friend,0,505,0,Food,Bsc
delta,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Google search,0,2476,0,Food,Bsc
Rivers state,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Google search,0,1790,0,Food,Bsc
Delta,Nigeria,,NULL,NULL,2014-11-12 00:00:00,Email,0,3668,7,Construction,HND
NULL,NULL,,NULL,NULL,2014-11-13 00:00:00,NAN,0,1131,0,Construction,HND
NULL,NULL,,NULL,NULL,2014-11-13 00:00:00,NAN,0,642,0,Construction,HND
NULL,NULL,,NULL,NULL,2014-11-13 00:00:00,NAN,0,3821,0,Construction,HND
rivers,Nigeria,,NULL,NULL,2014-11-13 00:00:00,Poster on streets,0,1783,0,Construction,HND
rivers,Nigeria,,NULL,NULL,2014-11-13 00:00:00,A friend,0,1865,0,Construction,HND
rivers,Nigeria,,NULL,NULL,2014-11-13 00:00:00,Poster on streets,0,1214,0,Construction,HND
NULL,NULL,,NULL,NULL,2014-11-13 00:00:00,NAN,0,3185,0,Construction,HND
Akwa Ibom,Nigeria,,NULL,NULL,2014-11-13 00:00:00,Google search,0,5925,0,Construction,HND
RIVERS,Nigeria,,NULL,NULL,2014-11-13 00:00:00,Poster on streets,0,1427,0,Construction,HND
delta state,Nigeria,,NULL,NULL,2014-11-13 00:00:00,A friend,0,210,0,Construction,HND
Rivers State,Nigeria,,NULL,NULL,2014-11-13 00:00:00,Jobs Fairs,0,1788,0,Construction,HND
NGA,Nigeria,33,Male,Single,2014-11-13 00:00:00,Poster on streets,0,3917,0,Construction,HND
Rivers ,Nigeria,33,Male,NULL,2014-11-13 00:00:00,Careergong marketer,0,6171,0,Construction,HND
RIVERS,Nigeria,34,Male,NULL,2014-11-13 00:00:00,Google search,0,4873,0,Construction,HND
Rivers,Nigeria,,NULL,NULL,2014-11-13 00:00:00,A friend,0,4094,5,Secreatry,Bsc
Imo,Nigeria,31,Male,NULL,2014-11-13 00:00:00,Google search,0,4532,6,Construction,Bsc
